workerid,Answer.language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
A27U7J2U213NEV,English,all advances,purple,tan,darkorange,Player C messed up,all-all-none,all-all-none,-3,7,8099,yes
A27U7J2U213NEV,English,all advances,seafoam,lightblue,midnight,Player B will advance to the next round,all-few-none,all-few-none,-2,1,9039,yes
A2T3PDW4G67IHB,english,any advances,seafoam,midnight,wheat,Two players will advance,half-half-half,half-half-half,24,1,2749,NA
A2T3PDW4G67IHB,english,any advances,grey,midnight,darkorange,Every player hit none of his shots,half-half-all,half-all-half,25,1,2842,NA
A2T3PDW4G67IHB,english,any advances,darkorange,seafoam,grey,None of the players will advance,none-half-half,none-half-half,26,1,2580,NA
A2T3PDW4G67IHB,english,any advances,tan,lightorange,lightblue,No player hit none of his shots,all-all-all,all-all-all,27,1,3169,NA
A2T3PDW4G67IHB,english,any advances,lavender,royalblue,midnight,Exactly one player hit all of his shots,all-all-all,all-all-all,20,1,2444,NA
A2T3PDW4G67IHB,english,any advances,royalblue,grey,brown,Player B will advance,none-half-all,half-none-all,21,1,2324,NA
A2T3PDW4G67IHB,english,any advances,purple,midnight,brown,One player will advance,none-half-all,all-none-half,22,7,4698,NA
A2T3PDW4G67IHB,english,any advances,midnight,lightblue,tan,Player B made shots,half-half-half,half-half-half,23,7,2930,NA
A2T3PDW4G67IHB,english,any advances,pink,wheat,midnight,Player C made shots,none-none-all,none-all-none,28,1,5050,NA
A2T3PDW4G67IHB,english,any advances,yellow,wheat,royalblue,All the players will advance,half-all-all,all-all-half,1,1,3345,NA
A2T3PDW4G67IHB,english,any advances,brown,royalblue,grey,No player hit all of his shots,none-half-half,none-half-half,0,7,5298,NA
A2T3PDW4G67IHB,english,any advances,pink,seafoam,darkorange,Player B will be disappointed,all-all-all,all-all-all,3,1,3224,NA
A2T3PDW4G67IHB,english,any advances,purple,tan,pink,Three players will advance,all-all-all,all-all-all,2,7,2775,NA
A2T3PDW4G67IHB,english,any advances,lightblue,lavender,brown,Exactly one player hit none of his shots,none-none-half,none-none-half,5,1,3050,NA
A2T3PDW4G67IHB,english,any advances,wheat,seafoam,brown,Player A will be pleased,none-all-all,all-none-all,4,7,2806,NA
A2T3PDW4G67IHB,english,any advances,lightblue,purple,seafoam,Player B will be pleased,none-all-all,none-all-all,7,7,2232,NA
A2T3PDW4G67IHB,english,any advances,grey,purple,pink,No player hit some of his shots,none-half-half,none-half-half,6,1,3285,NA
A2T3PDW4G67IHB,english,any advances,grey,wheat,midnight,Player A will be disappointed,none-none-none,none-none-none,9,7,2859,NA
A2T3PDW4G67IHB,english,any advances,royalblue,darkorange,wheat,Every player hit all of his shots,none-none-none,none-none-none,8,1,2426,NA
A2T3PDW4G67IHB,english,any advances,royalblue,grey,yellow,Every player hit some of his shots,none-none-half,half-none-none,11,1,2230,NA
A2T3PDW4G67IHB,english,any advances,royalblue,midnight,lightorange,Most of the players will advance,half-all-all,all-all-half,10,7,3790,NA
A2T3PDW4G67IHB,english,any advances,purple,yellow,grey,Player C will be disappointed,half-half-half,half-half-half,13,1,4649,NA
A2T3PDW4G67IHB,english,any advances,lightorange,wheat,darkorange,At least one player will advance,none-none-none,none-none-none,12,1,2280,NA
A2T3PDW4G67IHB,english,any advances,brown,lightorange,pink,Player A will advance,all-all-all,all-all-all,15,7,1726,NA
A2T3PDW4G67IHB,english,any advances,tan,purple,yellow,All of the players will advance,half-half-all,half-all-half,14,1,5351,NA
A2T3PDW4G67IHB,english,any advances,tan,yellow,lightorange,Player C will advance,none-half-all,half-all-none,17,1,2214,NA
A2T3PDW4G67IHB,english,any advances,lightorange,grey,darkorange,Player C will be pleased,none-all-all,all-all-none,16,1,2612,NA
A2T3PDW4G67IHB,english,any advances,seafoam,brown,yellow,Player A made shots,none-half-half,half-none-half,19,7,3537,NA
A2T3PDW4G67IHB,english,any advances,lavender,purple,tan,Exactly one player hit some of his shots,all-all-all,all-all-all,18,1,2660,NA
A2T3PDW4G67IHB,english,any advances,midnight,tan,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7353,yes
A2T3PDW4G67IHB,english,any advances,darkorange,purple,lightblue,Player C messed up,all-all-none,all-all-none,-3,7,5746,yes
A2T3PDW4G67IHB,english,any advances,darkorange,midnight,grey,Player B will advance to the next round,all-few-none,all-few-none,-2,7,11727,yes
A227XLA807GXRI,English,any advances,midnight,wheat,lightorange,Player B will advance,all-all-all,all-all-all,24,7,4361,NA
A227XLA807GXRI,English,any advances,tan,pink,midnight,Player A made shots,none-half-all,all-half-none,25,7,3278,NA
A227XLA807GXRI,English,any advances,purple,lavender,yellow,Player B will be disappointed,half-half-half,half-half-half,26,4,3956,NA
A227XLA807GXRI,English,any advances,lightorange,tan,wheat,Exactly one player hit some of his shots,half-all-all,all-half-all,27,7,5332,NA
A227XLA807GXRI,English,any advances,midnight,seafoam,lightorange,Two players will advance,half-half-all,half-all-half,20,1,7854,NA
A227XLA807GXRI,English,any advances,lightblue,midnight,lightorange,Player C will be disappointed,none-all-all,all-all-none,21,7,3746,NA
A227XLA807GXRI,English,any advances,lightorange,seafoam,yellow,Player A will be disappointed,none-none-none,none-none-none,22,7,4473,NA
A227XLA807GXRI,English,any advances,darkorange,tan,lightorange,Player C will be pleased,none-all-all,all-all-none,23,1,3970,NA
A227XLA807GXRI,English,any advances,grey,purple,yellow,Every player hit all of his shots,none-half-half,none-half-half,28,1,7289,NA
A227XLA807GXRI,English,any advances,brown,lightblue,grey,No player hit some of his shots,none-none-all,none-all-none,1,4,7821,NA
A227XLA807GXRI,English,any advances,seafoam,lightorange,brown,Player B made shots,all-all-all,all-all-all,0,7,5222,NA
A227XLA807GXRI,English,any advances,grey,darkorange,midnight,Exactly one player hit all of his shots,none-all-all,all-all-none,3,1,5951,NA
A227XLA807GXRI,English,any advances,seafoam,midnight,lightblue,Player A will be pleased,none-half-all,all-half-none,2,7,3653,NA
A227XLA807GXRI,English,any advances,brown,lavender,tan,Player C will advance,none-all-all,none-all-all,5,7,5118,NA
A227XLA807GXRI,English,any advances,yellow,tan,midnight,Exactly one player hit none of his shots,half-all-all,half-all-all,4,1,7077,NA
A227XLA807GXRI,English,any advances,lavender,seafoam,pink,Player B will be pleased,none-all-all,all-all-none,7,7,4151,NA
A227XLA807GXRI,English,any advances,brown,royalblue,pink,Every player hit some of his shots,half-all-all,half-all-all,6,7,6228,NA
A227XLA807GXRI,English,any advances,royalblue,purple,lavender,One player will advance,none-half-all,none-half-all,9,1,6156,NA
A227XLA807GXRI,English,any advances,pink,purple,darkorange,None of the players will advance,none-all-all,none-all-all,8,1,3387,NA
A227XLA807GXRI,English,any advances,lightorange,grey,brown,Player A will advance,half-all-all,all-all-half,11,7,3883,NA
A227XLA807GXRI,English,any advances,wheat,royalblue,lightorange,Player C made shots,none-half-half,none-half-half,10,7,5941,NA
A227XLA807GXRI,English,any advances,brown,midnight,lavender,At least one player will advance,none-half-half,half-none-half,13,7,5717,NA
A227XLA807GXRI,English,any advances,brown,lavender,royalblue,All of the players will advance,none-none-all,all-none-none,12,1,4950,NA
A227XLA807GXRI,English,any advances,tan,yellow,grey,No player hit none of his shots,half-half-half,half-half-half,15,7,6968,NA
A227XLA807GXRI,English,any advances,midnight,darkorange,tan,Every player hit none of his shots,none-half-all,all-none-half,14,1,5712,NA
A227XLA807GXRI,English,any advances,tan,purple,lightorange,Most of the players will advance,none-none-all,all-none-none,17,1,4708,NA
A227XLA807GXRI,English,any advances,yellow,pink,wheat,Three players will advance,none-none-all,all-none-none,16,1,4458,NA
A227XLA807GXRI,English,any advances,darkorange,yellow,tan,No player hit all of his shots,none-half-all,none-half-all,19,1,5685,NA
A227XLA807GXRI,English,any advances,lavender,tan,purple,All the players will advance,none-half-half,half-half-none,18,1,4174,NA
A227XLA807GXRI,English,any advances,darkorange,lightblue,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,2,10738,yes
A227XLA807GXRI,English,any advances,lightblue,lavender,seafoam,Player C messed up,all-all-none,all-all-none,-3,7,12147,yes
A227XLA807GXRI,English,any advances,lightblue,lavender,pink,Player B will advance to the next round,all-few-none,all-few-none,-2,7,9906,yes
A17GTPMTVW5OJQ,English,any advances,yellow,purple,midnight,Player A made shots,none-half-half,none-half-half,24,1,2440,NA
A17GTPMTVW5OJQ,English,any advances,purple,darkorange,midnight,Every player hit none of his shots,all-all-all,all-all-all,25,1,7300,NA
A17GTPMTVW5OJQ,English,any advances,midnight,pink,wheat,No player hit some of his shots,none-half-all,none-half-all,26,1,6351,NA
A17GTPMTVW5OJQ,English,any advances,wheat,seafoam,darkorange,At least one player will advance,all-all-all,all-all-all,27,5,3073,NA
A17GTPMTVW5OJQ,English,any advances,lightblue,brown,grey,Three players will advance,half-half-all,half-half-all,20,7,2579,NA
A17GTPMTVW5OJQ,English,any advances,darkorange,royalblue,grey,Exactly one player hit none of his shots,none-none-all,none-all-none,21,1,4106,NA
A17GTPMTVW5OJQ,English,any advances,seafoam,lightblue,tan,Player B will be pleased,none-half-all,all-none-half,22,1,2839,NA
A17GTPMTVW5OJQ,English,any advances,royalblue,seafoam,pink,All the players will advance,none-half-half,half-half-none,23,1,2557,NA
A17GTPMTVW5OJQ,English,any advances,lavender,lightorange,midnight,No player hit none of his shots,none-none-half,none-half-none,28,1,4012,NA
A17GTPMTVW5OJQ,English,any advances,pink,seafoam,grey,No player hit all of his shots,none-none-half,none-half-none,1,1,4133,NA
A17GTPMTVW5OJQ,English,any advances,tan,lavender,royalblue,None of the players will advance,half-all-all,all-half-all,0,1,4665,NA
A17GTPMTVW5OJQ,English,any advances,lightorange,purple,lavender,Exactly one player hit all of his shots,none-none-none,none-none-none,3,1,3779,NA
A17GTPMTVW5OJQ,English,any advances,lightblue,seafoam,wheat,Player B made shots,half-half-all,half-half-all,2,6,9933,NA
A17GTPMTVW5OJQ,English,any advances,purple,midnight,seafoam,Player C made shots,none-none-none,none-none-none,5,1,3096,NA
A17GTPMTVW5OJQ,English,any advances,seafoam,lavender,wheat,One player will advance,none-all-all,all-all-none,4,1,3327,NA
A17GTPMTVW5OJQ,English,any advances,lightblue,pink,lavender,All of the players will advance,none-all-all,none-all-all,7,1,3777,NA
A17GTPMTVW5OJQ,English,any advances,lightblue,lavender,wheat,Every player hit some of his shots,half-all-all,all-half-all,6,7,4013,NA
A17GTPMTVW5OJQ,English,any advances,purple,wheat,brown,Player A will advance,half-half-all,half-half-all,9,5,3301,NA
A17GTPMTVW5OJQ,English,any advances,wheat,lightorange,purple,Player B will advance,none-all-all,none-all-all,8,6,5924,NA
A17GTPMTVW5OJQ,English,any advances,purple,lavender,brown,Most of the players will advance,half-half-half,half-half-half,11,5,3708,NA
A17GTPMTVW5OJQ,English,any advances,brown,yellow,wheat,Exactly one player hit some of his shots,none-all-all,all-all-none,10,1,3283,NA
A17GTPMTVW5OJQ,English,any advances,brown,lavender,royalblue,Player A will be pleased,half-half-half,half-half-half,13,5,5637,NA
A17GTPMTVW5OJQ,English,any advances,royalblue,purple,tan,Player C will advance,none-half-half,half-half-none,12,1,4713,NA
A17GTPMTVW5OJQ,English,any advances,wheat,yellow,brown,Player B will be disappointed,half-half-all,half-all-half,15,1,3260,NA
A17GTPMTVW5OJQ,English,any advances,grey,lightorange,pink,Player C will be disappointed,half-all-all,all-all-half,14,3,3335,NA
A17GTPMTVW5OJQ,English,any advances,tan,midnight,yellow,Player A will be disappointed,none-all-all,all-all-none,17,1,3402,NA
A17GTPMTVW5OJQ,English,any advances,pink,midnight,yellow,Two players will advance,none-half-half,none-half-half,16,7,3096,NA
A17GTPMTVW5OJQ,English,any advances,midnight,lightblue,grey,Player C will be pleased,half-all-all,half-all-all,19,6,7420,NA
A17GTPMTVW5OJQ,English,any advances,purple,midnight,lavender,Every player hit all of his shots,half-all-all,all-half-all,18,1,2981,NA
A17GTPMTVW5OJQ,English,any advances,seafoam,purple,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8401,yes
A17GTPMTVW5OJQ,English,any advances,darkorange,wheat,brown,Player C messed up,all-all-none,all-all-none,-3,6,10795,yes
A17GTPMTVW5OJQ,English,any advances,purple,lavender,lightblue,Player B will advance to the next round,all-few-none,all-few-none,-2,6,17681,no
A1W5D2MRLBNBJU,English,any advances,grey,lavender,pink,Player C will advance,half-all-all,all-half-all,24,7,1866,NA
A1W5D2MRLBNBJU,English,any advances,darkorange,lightblue,tan,Two players will advance,none-none-all,all-none-none,25,1,2561,NA
A1W5D2MRLBNBJU,English,any advances,lavender,grey,tan,One player will advance,half-all-all,all-all-half,26,1,2234,NA
A1W5D2MRLBNBJU,English,any advances,midnight,yellow,tan,Player C will be disappointed,none-none-none,none-none-none,27,7,2994,NA
A1W5D2MRLBNBJU,English,any advances,darkorange,grey,brown,No player hit none of his shots,none-all-all,none-all-all,20,4,4794,NA
A1W5D2MRLBNBJU,English,any advances,yellow,grey,brown,Every player hit none of his shots,none-none-half,none-half-none,21,1,4698,NA
A1W5D2MRLBNBJU,English,any advances,grey,lavender,royalblue,All of the players will advance,none-all-all,all-all-none,22,1,2637,NA
A1W5D2MRLBNBJU,English,any advances,lightorange,royalblue,seafoam,Most of the players will advance,none-all-all,none-all-all,23,7,3996,NA
A1W5D2MRLBNBJU,English,any advances,lightorange,darkorange,lavender,Player C made shots,none-half-half,half-half-none,28,1,2762,NA
A1W5D2MRLBNBJU,English,any advances,brown,lightblue,wheat,All the players will advance,none-half-all,all-half-none,1,1,5405,NA
A1W5D2MRLBNBJU,English,any advances,pink,midnight,seafoam,Player C will be pleased,none-half-half,none-half-half,0,4,6672,NA
A1W5D2MRLBNBJU,English,any advances,pink,yellow,midnight,Exactly one player hit none of his shots,half-half-half,half-half-half,3,1,6122,NA
A1W5D2MRLBNBJU,English,any advances,darkorange,pink,royalblue,Player B will be disappointed,none-all-all,all-none-all,2,7,4442,NA
A1W5D2MRLBNBJU,English,any advances,lightorange,grey,royalblue,Player B will be pleased,none-none-all,all-none-none,5,1,2464,NA
A1W5D2MRLBNBJU,English,any advances,seafoam,yellow,lightblue,Three players will advance,none-none-half,half-none-none,4,1,6049,NA
A1W5D2MRLBNBJU,English,any advances,purple,darkorange,brown,No player hit all of his shots,none-none-half,none-none-half,7,1,3412,NA
A1W5D2MRLBNBJU,English,any advances,pink,royalblue,lavender,Every player hit some of his shots,none-none-half,none-none-half,6,1,4005,NA
A1W5D2MRLBNBJU,English,any advances,grey,royalblue,darkorange,Player B will advance,none-all-all,all-none-all,9,1,2238,NA
A1W5D2MRLBNBJU,English,any advances,lightblue,midnight,wheat,None of the players will advance,none-none-none,none-none-none,8,7,2301,NA
A1W5D2MRLBNBJU,English,any advances,midnight,lavender,brown,Player A will advance,none-half-all,half-none-all,11,7,5082,NA
A1W5D2MRLBNBJU,English,any advances,brown,pink,lightblue,Player A will be pleased,none-half-half,none-half-half,10,1,2954,NA
A1W5D2MRLBNBJU,English,any advances,brown,lightorange,royalblue,Every player hit all of his shots,half-half-all,half-half-all,13,7,2098,NA
A1W5D2MRLBNBJU,English,any advances,darkorange,lavender,brown,Player A will be disappointed,none-half-all,all-none-half,12,1,2586,NA
A1W5D2MRLBNBJU,English,any advances,lightblue,tan,midnight,Exactly one player hit all of his shots,none-none-half,none-none-half,15,1,3940,NA
A1W5D2MRLBNBJU,English,any advances,yellow,purple,brown,Player B made shots,none-none-none,none-none-none,14,1,1682,NA
A1W5D2MRLBNBJU,English,any advances,brown,wheat,royalblue,No player hit some of his shots,all-all-all,all-all-all,17,4,9148,NA
A1W5D2MRLBNBJU,English,any advances,royalblue,lightblue,pink,At least one player will advance,half-all-all,all-all-half,16,7,6407,NA
A1W5D2MRLBNBJU,English,any advances,pink,lavender,midnight,Player A made shots,half-half-all,half-all-half,19,7,3809,NA
A1W5D2MRLBNBJU,English,any advances,royalblue,midnight,purple,Exactly one player hit some of his shots,half-all-all,all-half-all,18,4,5722,NA
A1W5D2MRLBNBJU,English,any advances,wheat,royalblue,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,6232,yes
